id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
6810281,1.3049642036327653e+19,0,14102211,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,831326f5,7abbbd5c,1,0,21767,320,50,2506,0,35,100081,157
22039598,1.6575466279284873e+19,1,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e587e82f,36d749e5,1,0,15707,320,50,1722,0,35,-1,79
1675759,1.251644907215912e+19,0,14102108,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1a8a2bad,62fcae51,1,0,21404,320,50,2467,2,167,100081,23
36257149,2.3328447391635476e+18,0,14103000,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86c1a0b4,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
11430456,1.70768153598694e+19,0,14102311,1005,0,85f751fd,c4e18dd6,50e219e0,7c7508aa,885c7f3f,0f2161f8,a99f214a,56b1a924,7abbbd5c,1,0,22028,320,50,2537,0,687,100031,48
31783518,8.351928729310348e+18,0,14102819,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,464eb102,8a4875bd,1,0,22815,320,50,2647,2,35,100148,23
2169770,1.7233813134273989e+19,0,14102110,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,09ca636e,3e7932d7,1,0,20389,320,50,2338,0,35,-1,79
32703239,6.119186902942654e+18,0,14102902,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b4721498,8a4875bd,1,0,15703,320,50,1722,0,35,100084,79
28344840,1.287043915762286e+19,0,14102808,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,29f2563f,8fb776fd,1,0,22681,320,50,2528,0,39,100081,221
20903022,1.0619054489778786e+19,0,14102607,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ae1df9e,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
17510615,1.4896641235527756e+19,0,14102509,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,aa548395,0bcabeaf,1,3,21189,320,50,2424,1,161,100189,71
34557248,6.759994896925312e+18,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7d73d53e,496515fa,1,3,21191,320,50,2424,1,175,100190,71
32005904,1.3247737544033788e+19,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9ac994df,8ce34352,1,0,22958,320,50,2655,2,38,-1,23
2156110,1.6096586663031265e+19,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,66aefb0e,1ccc7835,1,0,19251,320,50,2201,3,35,-1,43
29593046,3.2386189112435343e+18,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,ed94560c,ada0fdcb,3b06f711,1,0,22684,320,50,2619,1,163,100055,71
19141367,9.262648629816977e+18,0,14102516,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2449e9d7,76dc4769,1,0,19950,320,50,1800,3,167,100077,23
3711752,3.4213627533474176e+18,0,14102119,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,18519987,c6263d8a,1,0,21763,320,50,2502,0,35,-1,221
37687235,7.218629023493224e+18,0,14103008,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95055214,e9b8d8d7,1,0,23013,320,50,2658,3,35,100148,23
16471895,2.5906361038494607e+18,0,14102418,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7722b7c9,0eb711ec,1,0,21631,320,50,2482,3,167,-1,23
32409731,1.5421109772500056e+19,1,14102900,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,60a01dd8,1b13b020,1,0,17037,320,50,1934,2,39,-1,16
27895978,9.93252804498609e+18,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,67702556,db1d05df,1,0,22811,320,50,2647,2,35,100148,23
9334594,5.0878690992719974e+17,0,14102222,1005,0,85f751fd,c4e18dd6,50e219e0,3aa4245a,2347f47a,f95efa07,a99f214a,45cdeffa,d787e91b,1,0,20633,320,50,2374,3,39,-1,23
1738532,1.7563795854399482e+19,0,14102108,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f2a2a35,4962150e,1,0,21665,320,50,2493,3,35,-1,117
4827552,1.4948699475817669e+19,0,14102205,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,c3f7117b,1,0,19146,320,50,2181,0,169,100156,111
4284805,7.221193031081993e+18,0,14102201,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,53329411,c6263d8a,1,0,21725,320,50,2502,0,35,-1,221
7855600,9.88033193532424e+18,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,16a491bb,70cb453c,7abbbd5c,1,0,21093,320,50,2412,0,171,100059,100
16181703,1.4232731326488986e+19,1,14102417,1005,0,45832b51,3d5d67e6,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6fc81f55,d787e91b,1,0,10289,320,50,1008,3,47,100074,23
16565640,2.0088384662718205e+18,1,14102419,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,f2aad49b,07875ea4,2d81c3ad,5,3,22459,320,50,2588,0,35,-1,52
29314901,2.518736283590014e+18,0,14102811,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,03683bd4,1,0,22267,320,50,2566,3,815,100156,42
8471998,1.4944587061690446e+19,0,14102217,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,bfdb3541,6e6e9247,d5fbe357,0,0,17081,320,50,1921,3,47,-1,23
4608168,1.5518384239241492e+19,0,14102204,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b7d2e845,711ee120,1,0,21731,320,50,2502,0,35,100084,221
11527615,1.0493570028299618e+19,0,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,15bf6859,cf10c3e4,bfc84eef,1,0,22028,320,50,2537,0,687,100031,48
6752157,1.056229109649574e+19,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,fea50938,6880bfe8,60f13afb,1,0,21767,320,50,2506,0,35,100148,157
7718411,2.8440232070666363e+18,0,14102213,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f20e825,f39b265e,1,0,21770,320,50,2507,0,35,-1,157
32130791,9.123485312158284e+18,0,14102821,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94112c86,05e70df4,1,0,23411,216,36,2682,1,419,100084,212
8258887,1.2680424444654158e+19,0,14102216,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,bf2e5f80,76bad1bc,7abbbd5c,1,0,20366,320,50,2333,0,39,-1,157
8601535,9.265580454371195e+18,0,14102217,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d92e55bc,8a4875bd,1,0,21882,320,50,2526,0,35,100081,221
40288129,1.723404762572016e+19,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,5197aa17,433350aa,cdf6ea96,1,0,23015,320,50,2658,3,35,100148,23
101510,7565281774871034.0,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ebd9b80a,5db079b5,1,2,15704,320,50,1722,0,35,-1,79
26659630,5.025248213210869e+18,0,14102719,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96abda32,836d2439,1,0,20632,320,50,2374,3,39,-1,23
15887046,1.1627975479130925e+19,0,14102416,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,4c08bdd1,aad45b01,1,0,20984,320,50,2371,0,551,-1,46
29667216,7.783796662960009e+18,0,14102812,1005,1,3dc2d6de,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b01a8aab,a0f5f879,1,0,22683,320,50,2528,0,39,100079,221
13047715,1.4209290826001529e+19,0,14102321,1005,0,39e4126e,f471d432,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af1ee4ce,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
24749953,1.6397250948611846e+19,1,14102707,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e06d0c4,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
10703753,1.9677995404000044e+18,0,14102307,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,394061f2,d7d2259a,99e427c9,1,0,15840,320,50,1741,3,171,100113,100
5358295,1.3141563951945748e+19,0,14102207,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17ad9aa1,78d9bd10,1,0,19771,320,50,2227,0,679,100075,48
17620526,8.420308627984019e+18,0,14102509,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d24983d,d787e91b,1,0,15708,320,50,1722,0,35,-1,79
19050923,2.095721391563579e+18,0,14102516,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,e7bf2635,75bb1b58,f07e20f8,4,3,15703,320,50,1722,0,35,-1,79
31294953,5.560565715428888e+18,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,18931718,d0827953,7abbbd5c,1,0,23143,320,50,2665,0,35,-1,221
4081907,1.7356836300376185e+19,1,14102123,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd086e81,684581ce,1,0,6616,320,50,576,2,35,-1,32
11241787,1.4378359736005274e+18,1,14102310,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5176f9b,1f0bc64f,1,0,22142,320,50,2550,0,547,-1,51
38624622,1.1926610973636575e+19,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6063da2e,ad328c4d,1,2,23738,320,50,2676,0,299,100176,221
672289,1.093682247596807e+19,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,1430d1f6,a0b5e6c4,ba04a9e3,1,0,21647,320,50,2487,1,547,100111,51
21199251,2.4876518936592317e+18,0,14102608,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d97d7a6d,1c6a881d,1,2,15703,320,50,1722,0,35,-1,79
27701167,8.868956225908726e+18,0,14102804,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d5a1a61,e63a90f7,1,0,22683,320,50,2528,0,39,100081,221
2925204,6.034166501316884e+17,0,14102114,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1e797e5b,8a4875bd,1,0,21761,320,50,2502,0,35,-1,221
38669848,1.4917305946273473e+19,0,14103013,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20a4d40,be6db1d7,1,0,22814,320,50,2647,2,39,100148,23
20269242,7.696203957894871e+18,0,14102602,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cd34d165,3e7932d7,1,0,19771,320,50,2227,0,679,-1,48
32524614,1.6774025491279948e+19,0,14102901,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,92ea0ca3,74de3ee6,1,0,17747,320,50,1974,2,39,-1,33
21305051,1.1688687619496432e+19,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,41252c05,c6263d8a,1,0,20632,320,50,2374,3,39,-1,23
33415607,1.1130972503125686e+19,1,14102907,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1ded98a0,84ebbcd4,1,0,17653,300,250,1994,2,39,100083,33
19797248,1.4784638472091433e+19,0,14102521,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9254e9cd,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
33883652,1.473386421626529e+19,0,14102909,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,85810730,4b043faa,684581ce,1,0,8330,320,50,761,3,175,100079,23
12296823,1.365584551950825e+19,0,14102316,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,86219048,61b7308b,1,0,17212,320,50,1887,3,39,100200,23
38878206,1.2052375138216813e+19,0,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,97a7d969,f4ad58e6,1,2,23738,320,50,2676,0,299,100176,221
29008455,1.6000041371959548e+19,0,14102810,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fef36095,89deac5a,1,2,23144,320,50,2665,0,35,-1,221
34820843,1.2420465643002178e+19,0,14102914,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fb2ff9de,836d2439,1,0,20634,320,50,2374,3,39,100155,23
4398288,8.992976326895475e+18,0,14102202,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eebd0b49,a5bce124,1,0,17654,300,250,1994,2,39,100084,33
18318244,1.6752760337452845e+19,1,14102513,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64c6d819,1617d758,1,0,20984,320,50,2371,0,551,100217,46
31035715,6.877609696778567e+18,0,14102816,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd091bb9,d787e91b,1,0,8330,320,50,761,3,175,100081,23
15479630,1.314124732903713e+19,0,14102414,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f44428fe,6918390d,1,2,21191,320,50,2424,1,161,100190,71
16033256,4.650036199110476e+18,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0e9d4d1,e4a6a646,1,0,15702,320,50,1722,0,35,100084,79
22503307,1.5943785341731604e+19,0,14102614,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,12d7510b,0989142d,1,0,15701,320,50,1722,0,35,-1,79
2472710,1.1666424011479472e+19,0,14102112,1005,1,85f751fd,c4e18dd6,50e219e0,9dc9ef8e,2347f47a,0f2161f8,a99f214a,1aadfe46,8f1db0bc,1,2,21665,320,50,2493,3,35,-1,117
11753204,1.7953024685996067e+19,0,14102313,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,5e050288,2202fbe1,5096d134,4,3,21204,320,50,2428,0,163,100156,91
35351597,6.234813233833659e+18,1,14102916,1002,0,180a48d6,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,821a8ef7,25b1b26a,72dab84d,0,0,6360,300,50,544,3,39,100075,23
36089753,5.983116443832836e+18,0,14102922,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,88d30c38,6b9769f2,f07e20f8,1,0,15704,320,50,1722,0,35,-1,79
35869580,2.1042432279157766e+17,0,14102920,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9eded79d,7bff9db0,1,0,20071,320,50,2291,3,35,-1,43
36989488,1.2227176241643569e+18,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,f0d47ec1,2347f47a,0f2161f8,a99f214a,ede03b89,9ee2ab36,1,2,23804,320,50,2726,3,803,-1,229
28216719,3.90663870448942e+17,0,14102807,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f395ba23,76dc4769,1,0,22683,320,50,2528,0,39,100075,221
38402366,1.3706867912635118e+19,0,14103012,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fb8ff92a,d4897fef,1,0,23990,320,50,2747,0,35,100077,76
10928798,3.914644411592221e+18,1,14102308,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f32ac916,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
33072336,4.508345466637782e+18,0,14102904,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f629db0b,8a4875bd,1,0,6563,320,50,572,2,39,-1,32
15456808,1.1388972623268084e+19,0,14102414,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,32edbbb8,981edffc,1,3,21189,320,50,2424,1,161,100191,71
4201098,1.0015237733725039e+19,0,14102201,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,0c967480,f4fffcd0,1,0,19743,320,50,2264,3,427,100000,61
25386313,1.0194872579687774e+19,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,00501b55,36b67a2a,1,0,22516,320,50,2597,1,167,100003,71
9359682,8.864550821600174e+18,0,14102222,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,602ec53d,3bd9e8e7,1,0,15704,320,50,1722,0,35,-1,79
24013339,1.2040639897925267e+19,1,14102702,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,ca0fdbe1,d235a39d,43e7b962,0,0,22672,320,50,2615,0,303,100111,70
18608625,3.5947057657102577e+18,0,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,7eef184d,1,0,20108,320,50,2299,2,1327,-1,52
3724953,5.242711137912977e+18,0,14102119,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1a367a4,8a4875bd,1,0,21724,320,50,2502,0,35,100083,221
2917166,5.269089959378728e+18,0,14102114,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,8a6bd0cc,e6900e0a,80b1a1d2,1,0,21676,320,50,2495,2,167,-1,23
9721277,1.779745898674609e+19,0,14102302,1002,0,d1a51189,93ab6716,50e219e0,ecad2386,7801e8d9,07d7df22,2937c15e,58cf6445,494378f1,0,0,21789,320,50,2512,2,303,-1,52
3894419,1.4339192194850198e+19,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,c62e7b6b,d9b5648e,0f2161f8,a99f214a,929ae835,aad45b01,1,0,16841,320,50,1884,3,43,100054,71
35195013,8.391733335750156e+18,0,14102915,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c832a99,cfae4c91,1,0,19771,320,50,2227,0,935,-1,48
3751523,8.955503114877671e+18,1,14102119,1002,0,df7971d4,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,0d821b73,653ab1f5,2f23f7a2,0,0,5299,320,50,479,3,39,100074,23
23217667,7.539433904132144e+18,0,14102617,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,64ab74fd,2d6d7ae9,1,2,20634,320,50,2374,3,39,-1,23
14838041,1.6701594790005406e+19,0,14102410,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c1a1ae50,981edffc,1,3,21189,320,50,2424,1,161,100189,71
32917707,6.57420347561482e+18,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,49f05943,1ccc7835,1,0,23222,320,50,2676,0,35,100176,221
8374943,6.530874921541697e+18,0,14102216,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5f08301d,90243159,1,0,20147,320,50,2306,3,39,100148,23
18198063,8.099682107498472e+18,0,14102512,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db31d460,260bcecc,1,0,20633,320,50,2374,3,39,-1,23
19563314,1.2173860764700867e+19,1,14102519,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,0ec36214,7aa99144,1,0,4687,320,50,423,2,39,100148,32
32013020,1.3949296549090306e+19,0,14102821,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,7abbbd5c,1,0,22915,320,50,2617,0,35,-1,51
32531549,1.772106096894127e+19,0,14102901,1002,0,c6af341d,19944fab,50e219e0,ecad2386,7801e8d9,07d7df22,a555e032,417d5aed,c4a565e1,0,0,23438,320,50,2684,2,1327,100151,52
20460674,1.722097842573603e+19,0,14102604,1005,0,28616ed9,3bcb0c02,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,7eb557a1,ef726eae,1,0,17877,320,50,2036,3,47,-1,156
34596570,1.0153262657048881e+19,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,644a987f,e1eae715,1,3,21189,320,50,2424,1,175,100192,71
3257326,4.439325183303446e+18,0,14102116,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,272a6bfa,7abbbd5c,1,0,17016,320,50,1873,3,39,-1,23
3515471,1.3075121967492379e+19,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,924cf0f6,2347f47a,0f2161f8,a99f214a,a65fd700,4136e61c,1,0,21746,320,50,2504,3,41,100162,111
22157878,8.21592768118959e+18,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,21ff0256,7801e8d9,0f2161f8,f9c435b7,165600b3,d1ecf699,1,0,21611,320,50,2480,3,297,100111,61
35697943,1.1966679526077426e+19,0,14102919,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,210b8437,6a5f5747,5a99f6be,1,0,22754,320,50,2639,2,35,-1,23
39626707,1.7186217282797623e+19,0,14103017,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,751a6d86,744ae245,1,0,22813,320,50,2647,2,39,100148,23
6971934,3.392754557336562e+18,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,1f16d4a4,6871ac88,1,0,21767,320,50,2506,0,35,-1,157
3834563,4.599467422402942e+18,0,14102120,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,6686df06,14c754ae,1,0,20632,320,50,2374,3,39,-1,23
24797610,4.704271182226049e+18,0,14102707,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f8545b1,ca5aca47,1,0,4687,320,50,423,2,39,100148,32
17361365,1.5929062491839906e+19,1,14102508,1002,0,8ad08b12,f22f32bd,50e219e0,ecad2386,7801e8d9,07d7df22,2a2fddd7,68897ec8,a9b05547,0,0,20173,300,50,2312,0,167,100075,16
29387621,7.17978490337218e+18,1,14102811,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,050e4858,60f13afb,1,0,20345,300,250,2331,2,39,-1,23
347625,1.729899660201869e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,9ddf782b,ccfd2a3c,5797cb40,1,0,21647,320,50,2487,1,547,-1,51
23352890,5.038747706762066e+18,0,14102618,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,366a4de2,3bd9e8e7,1,0,15701,320,50,1722,0,35,-1,79
22904952,1.3668760035780164e+19,0,14102616,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,02a10216,46b398aa,1,2,20395,320,50,2340,3,1065,100111,159
14630841,1.1975421143683123e+19,0,14102409,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96462a59,8a4875bd,1,0,22261,320,50,2545,0,39,-1,221
1845535,9.497391337882018e+18,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,d3975495,1610002a,1,0,19251,320,50,2201,3,35,-1,43
37541414,9.153646593143557e+18,0,14103007,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0b47594,260bcecc,1,0,23725,320,50,2716,3,47,-1,23
9266963,1.1413634040469199e+19,0,14102222,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,7351e0c0,ba5e6e5a,ecb851b2,1,0,20362,320,50,2333,0,39,-1,157
25644147,2.3644814018572554e+18,1,14102713,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,efb22890,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
12561451,6.564330552118733e+18,0,14102317,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c2dd9faa,7abbbd5c,1,0,15706,320,50,1722,0,35,100084,79
1777323,4.062456351516889e+18,0,14102108,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,95c35804,ecb851b2,1,0,21665,320,50,2493,3,35,-1,117
189912,1.9667971941909942e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,9d1636a2,d9b5648e,4ce2e9fc,a99f214a,733581ec,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
16831459,1.4842299741148619e+19,0,14102502,1005,0,85f751fd,c4e18dd6,50e219e0,da7390fc,2347f47a,0f2161f8,a99f214a,ef238c72,0dedddc5,1,2,20394,320,50,2340,3,41,100111,159
33997816,8.32322628287949e+18,0,14102909,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,1ccc7835,1,0,22676,320,50,2616,0,35,-1,51
186275,1.8126098488391768e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9ca21e1f,1ccc7835,1,0,15707,320,50,1722,0,35,-1,79
36777578,1.8054700586935607e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,7517bc36,813f3323,8ded1f7a,a99f214a,2ee4540d,2692a96a,1,0,21611,320,50,2480,3,297,100111,61
